StudentName,Lecture,FileName,ErrorMessage,シンボル,シンボルの種類,ワードA,ワードAの種類,ワードB,ワードBの種類,ワードC,ワードCの種類,発生時刻,修正時刻,修正時間,isWorking,複合数,同時修正数,CT(sec),GeneRef,,
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,list,変数,,,,,,,2013/9/26 13:52,2013/9/26 13:54,0:00:06,TRUE,43,20,6,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:52,2013/9/26 13:59,0:00:06,FALSE,43,46,6,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,java.awt.Componentのwidthはpublicではありません。パッケージ外からはアクセスできません,,,,,,,,,2013/9/26 13:56,2013/9/26 13:57,0:00:27,TRUE,50,2,27,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,java.awt.Componentのheightはpublicではありません。パッケージ外からはアクセスできません,,,,,,,,,2013/9/26 13:56,2013/9/26 13:57,0:00:27,TRUE,50,2,27,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,rootPanel,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:57,0:00:04,TRUE,50,2,4,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,rootPanel,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:57,0:00:04,TRUE,50,2,4,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:56,2013/9/26 13:59,0:00:01,FALSE,50,46,1,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,<identifier>がありません,,,,,,,,,2013/9/26 13:59,2013/9/26 13:59,0:00:06,TRUE,1,1,6,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,TRUE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:59,2013/9/26 14:04,0:00:07,FALSE,46,46,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,')'がありません,,,,,,,,,2013/9/26 14:04,2013/9/26 14:04,0:00:02,TRUE,1,1,2,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:04,2013/9/26 14:54,0:00:14,FALSE,46,46,14,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,superの呼出しはコンストラクタの先頭文である必要があります,,,,,,,,,2013/9/26 14:37,2013/9/26 14:37,0:00:21,TRUE,47,1,21,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,flase,変数,,,,,,,2013/9/26 14:50,2013/9/26 14:50,0:00:02,TRUE,47,1,2,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,')'がありません,,,,,,,,,2013/9/26 14:54,2013/9/26 14:54,0:00:01,TRUE,3,3,1,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,文ではありません,,,,,,,,,2013/9/26 14:54,2013/9/26 14:54,0:00:01,TRUE,3,3,1,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,';'がありません,,,,,,,,,2013/9/26 14:54,2013/9/26 14:54,0:00:01,TRUE,3,3,1,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:54,2013/9/26 15:27,0:00:12,FALSE,46,47,12,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:54,2013/9/26 15:27,0:00:12,FALSE,46,47,12,FALSE
